datetime,sym,price,size
2025.05.05D17:27:49.711397662,IBM,249.045,50
2025.05.05D17:27:50.486225671,IBM,249.09,1
2025.05.05D17:27:51.879389149,IBM,249.06,11
2025.05.05D17:27:53.799196497,IBM,249.0486,6
2025.05.05D17:27:53.803529822,IBM,249.08,2
2025.05.05D17:27:53.806675498,IBM,249.05,5
2025.05.05D17:27:54.336960969,IBM,249.0387,50
2025.05.05D17:27:54.468833989,IBM,249.045,2
2025.05.05D17:27:55.298762230,IBM,249.03,61
2025.05.05D17:27:55.298891473,IBM,249.03,20
2025.05.05D17:27:55.318185506,IBM,249.01,74
2025.05.05D17:27:55.318188520,IBM,249,96
2025.05.05D17:27:55.318194432,IBM,249.01,1
2025.05.05D17:27:55.318194432,IBM,249,10
2025.05.05D17:27:55.318729827,IBM,249,5
2025.05.05D17:27:55.319048568,IBM,249.045,4
2025.05.05D17:27:55.319120807,IBM,249.03,3
2025.05.05D17:27:55.319147711,IBM,249.03,5
2025.05.05D17:27:55.320555140,IBM,249.045,1
2025.05.05D17:27:55.545430709,IBM,249.01,25
2025.05.05D17:27:56.084379963,IBM,249.045,3
2025.05.05D17:27:57.667746342,IBM,249.0749,2
2025.05.05D17:27:57.669589635,IBM,249.045,15
2025.05.05D17:27:57.851162061,IBM,249.01,50
2025.05.05D17:27:59.118277240,IBM,249.045,1
2025.05.05D17:27:59.119471037,IBM,249.045,2
2025.05.05D17:28:00.302427878,IBM,249.045,3
2025.05.05D17:28:01.266544777,IBM,249.0495,1
2025.05.05D17:28:03.094270042,IBM,248.9996,300
2025.05.05D17:28:08.644947122,IBM,249.045,120
2025.05.05D17:28:08.648203840,IBM,249.07,1
2025.05.05D17:28:08.752835012,IBM,249.08,100
2025.05.05D17:28:12.446984595,IBM,249.045,46
2025.05.05D17:28:13.038063090,IBM,249.0442,34
2025.05.05D17:28:13.089422522,IBM,249.0009,2
2025.05.05D17:28:17.447850560,IBM,249.045,1
2025.05.05D17:28:18.882281236,IBM,249.0431,3
2025.05.05D17:28:21.615805373,IBM,249.08,1
2025.05.05D17:28:21.615958703,IBM,249.09,1
2025.05.05D17:28:21.615973729,IBM,249.09,2
2025.05.05D17:28:21.944881837,IBM,249.0067,100
2025.05.05D17:28:23.014264184,IBM,249.045,10
2025.05.05D17:28:23.071000269,IBM,249.07,25
2025.05.05D17:28:23.674793093,IBM,249.07,50
2025.05.05D17:28:24.505749777,IBM,249.05,4
2025.05.05D17:28:24.505761880,IBM,249.05,100
2025.05.05D17:28:24.505770950,IBM,249.05,300
2025.05.05D17:28:24.506303151,IBM,249.05,1
2025.05.05D17:28:24.507048945,IBM,249.0509,20
2025.05.05D17:28:24.507097083,IBM,249.0543,23
2025.05.05D17:28:24.508113426,IBM,249.06,1
2025.05.05D17:28:24.508116479,IBM,249.06,4
2025.05.05D17:28:24.508122435,IBM,249.05,31
2025.05.05D17:28:24.508125453,IBM,249.05,20
2025.05.05D17:28:24.681352972,IBM,249.045,39
2025.05.05D17:28:25.276334664,IBM,249.08,2
2025.05.05D17:28:25.428121137,IBM,249.0077,26
2025.05.05D17:28:29.008840715,IBM,249.08,7
2025.05.05D17:28:30.266140571,IBM,249.08,8
2025.05.05D17:28:31.979118505,IBM,249.04,5
2025.05.05D17:28:32.272536134,IBM,249.008,5
2025.05.05D17:28:37.585458064,IBM,249.0448,3
2025.05.05D17:28:37.586570694,IBM,249.04,50
2025.05.05D17:28:37.588077318,IBM,249.07,12
2025.05.05D17:28:37.688324056,IBM,249.045,1
2025.05.05D17:28:37.688465478,IBM,249.045,1
2025.05.05D17:28:38.425935559,IBM,249.045,5
2025.05.05D17:28:40.929652295,IBM,249.045,2
2025.05.05D17:28:41.081453882,IBM,249.0495,30
2025.05.05D17:28:41.963072079,IBM,249.045,1
2025.05.05D17:28:43.382758695,IBM,249.045,1
2025.05.05D17:28:44.818659739,IBM,249.04,4
2025.05.05D17:28:45.303275676,IBM,249.045,100
2025.05.05D17:28:45.304854486,IBM,249.045,100
2025.05.05D17:28:45.305137116,IBM,249.045,100
2025.05.05D17:28:45.442158447,IBM,249.04,50
2025.05.05D17:28:46.226215465,IBM,249.0134,40
2025.05.05D17:28:46.848337002,IBM,249,17
2025.05.05D17:28:46.848601526,IBM,249,9
2025.05.05D17:28:48.071337372,IBM,249.045,1
2025.05.05D17:28:48.188475210,IBM,249.0049,100
2025.05.05D17:28:48.729210793,IBM,249.0495,1
2025.05.05D17:28:49.450051158,IBM,249.0421,68
2025.05.05D17:28:51.236553957,IBM,249.045,22
2025.05.05D17:28:55.071480889,IBM,249.045,1
2025.05.05D17:28:55.075080419,IBM,249.05,2
2025.05.05D17:28:56.237744871,IBM,249.045,25
2025.05.05D17:28:56.426284760,IBM,249.045,20
2025.05.05D17:28:57.948638807,IBM,249.0051,100
2025.05.05D17:29:00.283497571,IBM,249.0899,1
2025.05.05D17:29:00.566916392,IBM,249.045,4
2025.05.05D17:29:03.374506879,IBM,249.045,1
2025.05.05D17:29:03.376458424,IBM,249.045,24
2025.05.05D17:29:03.892381811,IBM,249.0158,25
2025.05.05D17:29:03.892736739,IBM,249.0158,1
2025.05.05D17:29:06.009122217,IBM,249.07,5
2025.05.05D17:29:06.009242641,IBM,249.08,1
2025.05.05D17:29:06.052918552,IBM,249.045,1
2025.05.05D17:29:11.028130487,IBM,249.08,200
2025.05.05D17:29:11.029931794,IBM,249.09,100
2025.05.05D17:29:11.030942212,IBM,249.08,100
2025.05.05D17:29:15.970606656,IBM,249,6
2025.05.05D17:29:15.970612584,IBM,249,6
2025.05.05D17:29:15.970687839,IBM,249,94
2025.05.05D17:29:15.970694238,IBM,249,18
2025.05.05D17:29:15.970694238,IBM,249,4
2025.05.05D17:29:15.970697254,IBM,249,94
2025.05.05D17:29:15.970699845,IBM,249,1
2025.05.05D17:29:15.970708930,IBM,249,6
2025.05.05D17:29:15.970711867,IBM,249,23
2025.05.05D17:29:15.970847228,IBM,249,16
2025.05.05D17:29:15.970850149,IBM,249,1
2025.05.05D17:29:15.970856487,IBM,249,4
2025.05.05D17:29:15.970859260,IBM,249,40
2025.05.05D17:29:15.970862168,IBM,249,2
2025.05.05D17:29:15.970874338,IBM,249,100
2025.05.05D17:29:15.970892351,IBM,249,20
2025.05.05D17:29:15.970901307,IBM,249,92
2025.05.05D17:29:15.971018602,IBM,248.99,6
2025.05.05D17:29:15.971102962,IBM,249,49
2025.05.05D17:29:15.971105809,IBM,249,1
2025.05.05D17:29:15.972101125,IBM,249.035,95
2025.05.05D17:29:15.975649629,IBM,248.9903,253
2025.05.05D17:29:15.990929067,IBM,249.02,3
2025.05.05D17:29:16.283444685,IBM,249.015,100
2025.05.05D17:29:16.802844581,IBM,248.97,1
2025.05.05D17:29:18.141460770,IBM,249.05,2
2025.05.05D17:29:18.790806052,IBM,249.006,63
2025.05.05D17:29:19.010927219,IBM,249.0345,4
2025.05.05D17:29:20.276683026,IBM,249.04,2
2025.05.05D17:29:21.284653343,IBM,249.005,1
2025.05.05D17:29:22.382979620,IBM,249.04,21
2025.05.05D17:29:22.970476587,IBM,249.005,100
2025.05.05D17:29:23.227495598,IBM,249.006,5
2025.05.05D17:29:25.665932930,IBM,249.05,1
2025.05.05D17:29:26.121205055,IBM,249.0061,24
2025.05.05D17:29:26.148705495,IBM,248.9987,9
2025.05.05D17:29:26.200046771,IBM,249.04,1
2025.05.05D17:29:28.140224651,IBM,248.9612,1
2025.05.05D17:29:29.091404672,IBM,249.0059,100
2025.05.05D17:29:32.143170456,IBM,248.96,3
2025.05.05D17:29:32.146700762,IBM,249.03,1
2025.05.05D17:29:32.500264666,IBM,249.02,1
2025.05.05D17:29:35.280586172,IBM,248.995,30
2025.05.05D17:29:35.885106818,IBM,249.03,8
2025.05.05D17:29:35.885133927,IBM,249.03,100
2025.05.05D17:29:35.885191011,IBM,249.02,1
2025.05.05D17:29:35.885314283,IBM,249.03,100
2025.05.05D17:29:35.885476714,IBM,249.02,1
2025.05.05D17:29:35.885840559,IBM,249.0025,100
2025.05.05D17:29:36.550955322,IBM,249,25
2025.05.05D17:29:36.643792334,IBM,249.0275,1
2025.05.05D17:29:36.875268675,IBM,249.01,2
2025.05.05D17:29:36.875268675,IBM,249,50
2025.05.05D17:29:38.095186595,IBM,249,23
2025.05.05D17:29:40.352177898,IBM,249.0315,3
2025.05.05D17:29:42.284233361,IBM,248.96,1
2025.05.05D17:29:42.881873577,IBM,248.9984,10
2025.05.05D17:29:42.996783010,IBM,249,3
2025.05.05D17:29:48.840938004,IBM,249.03,9
2025.05.05D17:29:49.007095539,IBM,249.0313,30
2025.05.05D17:29:49.911000059,IBM,249.04,1
2025.05.05D17:29:49.913986057,IBM,249.04,1
2025.05.05D17:29:49.926778549,IBM,249.0273,7
2025.05.05D17:29:50.704839219,IBM,249.0051,1
2025.05.05D17:29:52.341763128,IBM,249.03,20
2025.05.05D17:29:52.361580342,IBM,249,50
2025.05.05D17:29:53.017905355,IBM,249.0051,1
2025.05.05D17:29:53.279787016,IBM,249,6
2025.05.05D17:29:56.911014577,IBM,249.004,2
2025.05.05D17:29:57.686516121,IBM,249.04,40
2025.05.05D17:30:00.963966367,IBM,248.96,2
2025.05.05D17:30:00.963969396,IBM,248.96,1
2025.05.05D17:30:00.963981339,IBM,248.96,1
2025.05.05D17:30:00.964017539,IBM,248.97,11
2025.05.05D17:30:00.964020440,IBM,248.96,31
2025.05.05D17:30:00.964044450,IBM,248.96,100
2025.05.05D17:30:00.964048531,IBM,248.96,23
2025.05.05D17:30:00.964059620,IBM,248.98,5
2025.05.05D17:30:00.964062824,IBM,248.96,1
2025.05.05D17:30:00.964065856,IBM,248.96,20
2025.05.05D17:30:00.964074602,IBM,248.96,59
2025.05.05D17:30:00.964083544,IBM,248.96,1
2025.05.05D17:30:00.964170752,IBM,248.96,100
2025.05.05D17:30:00.964639967,IBM,248.955,1
2025.05.05D17:30:00.965295461,IBM,248.98,9
2025.05.05D17:30:00.965518086,IBM,248.96,1
2025.05.05D17:30:00.966375708,IBM,248.95,6
2025.05.05D17:30:00.966375708,IBM,248.95,7
2025.05.05D17:30:00.968639503,IBM,248.95,28
2025.05.05D17:30:00.968813846,IBM,248.95,100
2025.05.05D17:30:00.968886078,IBM,248.95,21
2025.05.05D17:30:00.968937127,IBM,248.95,100
2025.05.05D17:30:00.971745814,IBM,248.935,1
2025.05.05D17:30:00.972527810,IBM,248.96,100
2025.05.05D17:30:00.974524488,IBM,248.93,88
2025.05.05D17:30:00.976827963,IBM,248.94,5
2025.05.05D17:30:00.976903064,IBM,248.93,10
2025.05.05D17:30:00.976975329,IBM,248.94,67
2025.05.05D17:30:00.981585249,IBM,248.92,50
2025.05.05D17:30:00.983380501,IBM,248.93,67
2025.05.05D17:30:00.984757895,IBM,248.92,5
2025.05.05D17:30:00.985915623,IBM,248.92,80
2025.05.05D17:30:01.903301528,IBM,248.89,100
2025.05.05D17:30:01.903301528,IBM,248.89,100
2025.05.05D17:30:01.903304818,IBM,248.89,2
2025.05.05D17:30:01.903307244,IBM,248.91,1
2025.05.05D17:30:01.903310144,IBM,248.9,13
2025.05.05D17:30:01.903313329,IBM,248.9,6
2025.05.05D17:30:01.903313329,IBM,248.89,16
2025.05.05D17:30:01.903917562,IBM,248.89,31
2025.05.05D17:30:02.938302539,IBM,248.8936,5
2025.05.05D17:30:03.381909895,IBM,248.93,5
2025.05.05D17:30:03.455940201,IBM,248.9968,28
2025.05.05D17:30:04.333697390,IBM,249.0016,8
2025.05.05D17:30:04.735195526,IBM,248.88,4
2025.05.05D17:30:04.983752422,IBM,248.93,13
2025.05.05D17:30:04.983812375,IBM,248.93,87
2025.05.05D17:30:04.983827521,IBM,248.93,1
2025.05.05D17:30:05.001491558,IBM,248.94,18
2025.05.05D17:30:05.001548683,IBM,248.94,82
2025.05.05D17:30:05.002336551,IBM,248.94,84
2025.05.05D17:30:06.367740740,IBM,249.0036,1
2025.05.05D17:30:08.646831681,IBM,249.0027,3
2025.05.05D17:30:11.297051427,IBM,249,1
2025.05.05D17:30:11.321391470,IBM,248.9852,8
2025.05.05D17:30:12.204672695,IBM,248.9216,11
2025.05.05D17:30:14.728928514,IBM,248.965,1
2025.05.05D17:30:15.444581418,IBM,248.9412,8
2025.05.05D17:30:16.122350267,IBM,248.89,1
2025.05.05D17:30:16.239259741,IBM,248.93,8
2025.05.05D17:30:16.421577771,IBM,248.9,20
2025.05.05D17:30:16.999794745,IBM,248.93,16
2025.05.05D17:30:18.286170786,IBM,248.9617,2
2025.05.05D17:30:23.245324467,IBM,248.9216,18
2025.05.05D17:30:26.203471315,IBM,248.965,1
2025.05.05D17:30:26.848780981,IBM,248.9928,7
2025.05.05D17:30:27.134364966,IBM,249.0004,20
2025.05.05D17:30:30.965626202,IBM,248.9991,6
2025.05.05D17:30:31.986704487,IBM,248.9925,3
2025.05.05D17:30:33.101479932,IBM,248.92,26
2025.05.05D17:30:33.109638368,IBM,248.925,1
2025.05.05D17:30:33.639906034,IBM,248.9315,1
2025.05.05D17:30:35.131854690,IBM,248.9315,6
2025.05.05D17:30:37.244159357,IBM,248.925,24
2025.05.05D17:30:37.252612564,IBM,248.93,50
2025.05.05D17:30:38.643764179,IBM,248.96,50
2025.05.05D17:30:38.656466429,IBM,248.97,25
2025.05.05D17:30:38.656562670,IBM,248.98,1
2025.05.05D17:30:38.656574828,IBM,248.99,499
2025.05.05D17:30:38.656625717,IBM,248.99,1
2025.05.05D17:30:38.657047430,IBM,248.98,144
2025.05.05D17:30:38.657047430,IBM,248.98,1
2025.05.05D17:30:38.657049754,IBM,248.99,31
2025.05.05D17:30:38.657052809,IBM,248.99,164
2025.05.05D17:30:38.657064842,IBM,248.99,145
2025.05.05D17:30:38.657197096,IBM,248.95,11
2025.05.05D17:30:38.657843701,IBM,248.94,5
2025.05.05D17:30:38.659434561,IBM,248.98,1
2025.05.05D17:30:38.667204941,IBM,248.99,100
2025.05.05D17:30:38.670386492,IBM,248.99,35
2025.05.05D17:30:38.670386492,IBM,249,66
2025.05.05D17:30:38.670407654,IBM,249,5
2025.05.05D17:30:38.671658670,IBM,249,100
2025.05.05D17:30:41.157642018,IBM,248.965,38
2025.05.05D17:30:42.343672244,IBM,249,11
2025.05.05D17:30:47.298826399,IBM,248.9997,5
2025.05.05D17:30:53.305665953,IBM,248.9284,85
2025.05.05D17:30:53.337346445,IBM,248.9824,172
2025.05.05D17:30:54.201075026,IBM,248.94,2
2025.05.05D17:30:54.201318595,IBM,248.94,1
2025.05.05D17:30:54.273313134,IBM,248.91,5
2025.05.05D17:30:54.274792552,IBM,248.9,90
2025.05.05D17:30:54.282833758,IBM,248.9,1
2025.05.05D17:30:55.051406698,IBM,248.935,1
2025.05.05D17:30:55.240530081,IBM,248.89,53
2025.05.05D17:30:55.241170599,IBM,248.91,2
2025.05.05D17:30:55.284912678,IBM,248.935,1
2025.05.05D17:30:56.523688880,IBM,248.9625,1
2025.05.05D17:30:58.529218073,IBM,248.9813,3
2025.05.05D17:30:59.607180013,IBM,248.99,1
2025.05.05D17:31:04.711895202,IBM,248.915,12
2025.05.05D17:31:04.721776725,IBM,248.94,5
2025.05.05D17:31:05.317158536,IBM,248.95,25
2025.05.05D17:31:07.214631791,IBM,248.9372,1
2025.05.05D17:31:08.036536810,IBM,248.935,14
2025.05.05D17:31:08.671234043,IBM,248.9625,1
2025.05.05D17:31:08.737674340,IBM,248.935,5
2025.05.05D17:31:09.763912871,IBM,248.99,15
2025.05.05D17:31:09.818041858,IBM,248.935,2
2025.05.05D17:31:09.825298048,IBM,248.96,1
2025.05.05D17:31:12.393931268,IBM,248.97,50
2025.05.05D17:31:12.393931268,IBM,248.98,50
2025.05.05D17:31:13.943120439,IBM,248.88,61
2025.05.05D17:31:14.602620829,IBM,248.99,1
2025.05.05D17:31:14.602825444,IBM,248.99,1
2025.05.05D17:31:14.603129091,IBM,248.98,7
2025.05.05D17:31:14.603150326,IBM,248.98,58
2025.05.05D17:31:14.603150326,IBM,248.98,20
2025.05.05D17:31:14.603622234,IBM,248.935,2
2025.05.05D17:31:14.825274046,IBM,248.96,5
2025.05.05D17:31:14.825280115,IBM,248.935,6
2025.05.05D17:31:15.351845963,IBM,248.9984,7
2025.05.05D17:31:15.359865976,IBM,248.8801,5
2025.05.05D17:31:17.097710469,IBM,248.92,5
2025.05.05D17:31:18.292115269,IBM,248.935,1
2025.05.05D17:31:18.443880659,IBM,248.9625,1
2025.05.05D17:31:21.016184986,IBM,248.9372,20
2025.05.05D17:31:21.503804995,IBM,248.96,1
2025.05.05D17:31:21.503850143,IBM,248.96,1
2025.05.05D17:31:23.285198858,IBM,248.9641,3
2025.05.05D17:31:26.804454887,IBM,249.0112,16
2025.05.05D17:31:27.230557551,IBM,249.0167,10
2025.05.05D17:31:27.707541298,IBM,248.965,2
2025.05.05D17:31:32.737600839,IBM,248.9713,63
2025.05.05D17:31:32.738809572,IBM,248.96,14
2025.05.05D17:31:37.199478263,IBM,249,35
2025.05.05D17:31:37.213491702,IBM,249.03,100
2025.05.05D17:31:37.282433945,IBM,249.04,280
2025.05.05D17:31:37.282641509,IBM,249.04,5
2025.05.05D17:31:37.282858010,IBM,249.04,1
2025.05.05D17:31:37.282867274,IBM,249.04,100
2025.05.05D17:31:37.284012560,IBM,249.06,18
2025.05.05D17:31:37.284078840,IBM,249.06,186
2025.05.05D17:31:37.284259237,IBM,249.06,114
2025.05.05D17:31:37.285101166,IBM,249.03,40
2025.05.05D17:31:37.285940195,IBM,249.04,100
2025.05.05D17:31:37.291443674,IBM,249.04,100
2025.05.05D17:31:37.291569650,IBM,249.07,100
2025.05.05D17:31:37.292144022,IBM,249.08,7
2025.05.05D17:31:37.292450764,IBM,249.08,1
2025.05.05D17:31:37.298074088,IBM,249.08,1
2025.05.05D17:31:37.298452946,IBM,249.08,12
2025.05.05D17:31:37.299186702,IBM,249.09,5
2025.05.05D17:31:37.299186702,IBM,249.09,100
2025.05.05D17:31:37.299207753,IBM,249.09,7
2025.05.05D17:31:37.299273997,IBM,249.09,1
2025.05.05D17:31:37.299364143,IBM,249.06,30
2025.05.05D17:31:37.300509918,IBM,249.09,1
2025.05.05D17:31:37.303138167,IBM,249.09,11
2025.05.05D17:31:37.303460096,IBM,249.1,100
2025.05.05D17:31:37.303474982,IBM,249.1,100
2025.05.05D17:31:37.306770821,IBM,249.09,42
2025.05.05D17:31:37.306785914,IBM,249.09,4
2025.05.05D17:31:37.307333121,IBM,249.1,8
2025.05.05D17:31:37.307423956,IBM,249.1,2
2025.05.05D17:31:37.307423956,IBM,249.1,5
2025.05.05D17:31:37.308193248,IBM,249.1,9
2025.05.05D17:31:37.308951002,IBM,249.11,1
2025.05.05D17:31:37.309639600,IBM,249.09,43
2025.05.05D17:31:37.309696735,IBM,249.09,2
2025.05.05D17:31:37.311467993,IBM,249.12,21
2025.05.05D17:31:37.313032020,IBM,249.12,5
2025.05.05D17:31:37.330173206,IBM,249.08,100
2025.05.05D17:31:37.330173206,IBM,249.07,100
2025.05.05D17:31:37.330391980,IBM,249.07,200
2025.05.05D17:31:37.434842693,IBM,249.09,24
2025.05.05D17:31:37.785694235,IBM,249.12,50
2025.05.05D17:31:38.921919860,IBM,249.11,1
2025.05.05D17:31:39.338324490,IBM,249.07,35
2025.05.05D17:31:39.663338242,IBM,249.07,11
2025.05.05D17:31:41.363289136,IBM,249.07,1
2025.05.05D17:31:42.339338283,IBM,249.07,2
2025.05.05D17:31:45.075956705,IBM,248.99,8
2025.05.05D17:31:47.025784649,IBM,249.07,100
2025.05.05D17:31:48.094505457,IBM,249.11,1
2025.05.05D17:31:48.096051047,IBM,249.07,6
2025.05.05D17:31:48.842930453,IBM,248.9953,3
2025.05.05D17:31:49.136802270,IBM,249.07,3
2025.05.05D17:31:49.661365320,IBM,249.07,1
2025.05.05D17:31:49.718699997,IBM,249.12,1
2025.05.05D17:31:49.718865342,IBM,249.09,50
2025.05.05D17:31:49.986773197,IBM,249.07,1
2025.05.05D17:31:52.714060447,IBM,248.9901,1
2025.05.05D17:31:52.939895142,IBM,249.1484,62
2025.05.05D17:31:54.287190329,IBM,249.1,4
2025.05.05D17:31:54.518531207,IBM,248.9901,1099
2025.05.05D17:31:54.518874230,IBM,249.07,100
2025.05.05D17:31:54.518877867,IBM,249.06,200
2025.05.05D17:31:54.518877867,IBM,249.05,41
2025.05.05D17:31:54.519267986,IBM,249.07,100
2025.05.05D17:31:54.519267986,IBM,249.06,19
2025.05.05D17:31:54.519836299,IBM,249.07,100
2025.05.05D17:31:54.519854536,IBM,249.07,40
2025.05.05D17:31:54.519854536,IBM,249.04,100
2025.05.05D17:31:54.519857367,IBM,249.04,100
2025.05.05D17:31:54.519860428,IBM,249.02,40
2025.05.05D17:31:54.519872637,IBM,249.01,100
2025.05.05D17:31:54.519872637,IBM,249.01,100
2025.05.05D17:31:54.519890425,IBM,249,20
2025.05.05D17:31:56.353530642,IBM,249.07,3
2025.05.05D17:31:57.961534692,IBM,249.11,1
2025.05.05D17:31:59.396106606,IBM,249.07,100
2025.05.05D17:31:59.475249026,IBM,249.07,1
2025.05.05D17:31:59.652809835,IBM,249.07,57
2025.05.05D17:32:00.962380239,IBM,248.9901,1
2025.05.05D17:32:02.473568721,IBM,249.1,50
2025.05.05D17:32:04.420314178,IBM,249.13,1
2025.05.05D17:32:04.420443447,IBM,249.15,7
2025.05.05D17:32:05.184160008,IBM,249.12,50
2025.05.05D17:32:05.184163241,IBM,249.13,8
2025.05.05D17:32:05.184169014,IBM,249.14,100
2025.05.05D17:32:05.184169014,IBM,249.15,6
2025.05.05D17:32:05.184193188,IBM,249.14,18
2025.05.05D17:32:05.184199192,IBM,249.14,7
2025.05.05D17:32:05.184256697,IBM,249.11,1
2025.05.05D17:32:05.184259286,IBM,249.12,1
2025.05.05D17:32:05.184352470,IBM,249.11,8
2025.05.05D17:32:05.184623126,IBM,249.15,71
2025.05.05D17:32:05.184671272,IBM,249.15,100
2025.05.05D17:32:05.184674478,IBM,249.13,3
2025.05.05D17:32:05.184683293,IBM,249.15,214
2025.05.05D17:32:05.184845828,IBM,249.16,50
2025.05.05D17:32:05.184872831,IBM,249.13,3
2025.05.05D17:32:05.184893976,IBM,249.14,20
2025.05.05D17:32:05.184893976,IBM,249.15,171
2025.05.05D17:32:05.184911942,IBM,249.15,20
2025.05.05D17:32:05.185814208,IBM,249.15,100
2025.05.05D17:32:05.192393596,IBM,249.16,25
2025.05.05D17:32:05.193813206,IBM,249.14,200
2025.05.05D17:32:05.195424848,IBM,249.15,100
2025.05.05D17:32:05.200227424,IBM,249.16,100
2025.05.05D17:32:05.222654742,IBM,249.165,100
2025.05.05D17:32:05.223150878,IBM,249.165,100
2025.05.05D17:32:05.473575235,IBM,249.25,1
2025.05.05D17:32:05.821133775,IBM,249.165,5
2025.05.05D17:32:06.032104231,IBM,249.1,25
2025.05.05D17:32:06.032170309,IBM,249.095,22
2025.05.05D17:32:06.032239542,IBM,249.095,37
2025.05.05D17:32:06.032311688,IBM,249.09,5
2025.05.05D17:32:06.176327668,IBM,249.2599,5
2025.05.05D17:32:07.599517602,IBM,249.165,3
2025.05.05D17:32:07.599665087,IBM,249.165,1
2025.05.05D17:32:07.599797203,IBM,249.165,2
2025.05.05D17:32:07.600717416,IBM,249.165,14
2025.05.05D17:32:08.938819739,IBM,249.14,2
2025.05.05D17:32:09.066458615,IBM,249.165,100
2025.05.05D17:32:09.072869881,IBM,249.165,100
2025.05.05D17:32:09.687912388,IBM,249.165,10
2025.05.05D17:32:09.852422227,IBM,249.165,1
2025.05.05D17:32:11.084936831,IBM,249.165,2
2025.05.05D17:32:11.132943187,IBM,249.165,1
2025.05.05D17:32:11.615511265,IBM,249.197,10
2025.05.05D17:32:11.631957397,IBM,249.165,11
2025.05.05D17:32:12.559904116,IBM,249.222,1
2025.05.05D17:32:14.589142191,IBM,249.0464,3
2025.05.05D17:32:16.963409779,IBM,249.0349,18
2025.05.05D17:32:17.397514521,IBM,249.0812,4
2025.05.05D17:32:19.456836190,IBM,249.165,1
2025.05.05D17:32:19.495526268,IBM,249.0294,30
2025.05.05D17:32:21.063598006,IBM,249.165,27
2025.05.05D17:32:21.073596746,IBM,249.165,49
2025.05.05D17:32:22.694510460,IBM,249.25,1
2025.05.05D17:32:23.688545479,IBM,249.165,3
2025.05.05D17:32:24.263755176,IBM,249.19,1
2025.05.05D17:32:24.263968800,IBM,249.19,6
2025.05.05D17:32:24.264034885,IBM,249.19,1
2025.05.05D17:32:24.264037871,IBM,249.17,79
2025.05.05D17:32:24.264049949,IBM,249.17,19
2025.05.05D17:32:24.264119092,IBM,249.2,1
2025.05.05D17:32:24.264143146,IBM,249.21,91
2025.05.05D17:32:24.264311544,IBM,249.15,4
2025.05.05D17:32:24.264549132,IBM,249.14,5
2025.05.05D17:32:24.265111370,IBM,249.2,1
2025.05.05D17:32:24.265616650,IBM,249.14,5
2025.05.05D17:32:24.267081285,IBM,249.19,14
2025.05.05D17:32:24.319922883,IBM,249.12,53
2025.05.05D17:32:24.320807098,IBM,249.16,40
2025.05.05D17:32:25.308060822,IBM,249.2204,5
2025.05.05D17:32:25.530963676,IBM,249.175,1
2025.05.05D17:32:27.845821804,IBM,249.21,1
2025.05.05D17:32:31.467784391,IBM,249.175,25
2025.05.05D17:32:32.334012080,IBM,249.21,5
2025.05.05D17:32:32.336516951,IBM,249.21,1
2025.05.05D17:32:32.356180986,IBM,249.24,100
2025.05.05D17:32:32.356249979,IBM,249.24,14
2025.05.05D17:32:32.436625349,IBM,249.25,86
2025.05.05D17:32:32.456355375,IBM,249.25,1
2025.05.05D17:32:33.533776064,IBM,249.26,15
2025.05.05D17:32:34.757924855,IBM,249.225,1
2025.05.05D17:32:35.053889534,IBM,249.253,1
2025.05.05D17:32:35.073351969,IBM,249.0365,15
2025.05.05D17:32:37.287430958,IBM,249.19,1
2025.05.05D17:32:40.379264375,IBM,249.26,4
2025.05.05D17:32:40.379357482,IBM,249.26,1
2025.05.05D17:32:40.379715396,IBM,249.26,3
2025.05.05D17:32:40.379796545,IBM,249.26,1
2025.05.05D17:32:40.379877745,IBM,249.21,100
2025.05.05D17:32:40.379964925,IBM,249.21,100
2025.05.05D17:32:40.380310867,IBM,249.26,2
2025.05.05D17:32:40.380566483,IBM,249.21,100
2025.05.05D17:32:40.654828408,IBM,249.19,36
2025.05.05D17:32:40.654828408,IBM,249.19,4
2025.05.05D17:32:40.658419029,IBM,249.0761,3
2025.05.05D17:32:41.462882614,IBM,249.2433,29
2025.05.05D17:32:41.894774066,IBM,249.24,1
2025.05.05D17:32:44.720049480,IBM,249.24,1
2025.05.05D17:32:45.727225771,IBM,249.25,5
2025.05.05D17:32:45.977746353,IBM,249.2537,400
2025.05.05D17:32:48.464580871,IBM,249.19,8
2025.05.05D17:32:48.483029856,IBM,249.0276,5
2025.05.05D17:32:48.484834069,IBM,249.0462,5
2025.05.05D17:32:48.499969245,IBM,249.25,1
2025.05.05D17:32:48.950123053,IBM,249.25,14
2025.05.05D17:32:48.953106247,IBM,249.24,50
2025.05.05D17:32:48.953109194,IBM,249.25,30
2025.05.05D17:32:50.182559835,IBM,249.21,10
2025.05.05D17:32:52.999081426,IBM,249.19,2
2025.05.05D17:32:53.000118773,IBM,249.19,2
2025.05.05D17:33:00.080788369,IBM,249.225,1
2025.05.05D17:33:01.757439891,IBM,249.22,1
2025.05.05D17:33:01.757563257,IBM,249.22,68
2025.05.05D17:33:01.757746780,IBM,249.22,31
2025.05.05D17:33:02.709967064,IBM,249.19,800
2025.05.05D17:33:04.855281402,IBM,249.1373,3
2025.05.05D17:33:05.711125343,IBM,249.19,2
2025.05.05D17:33:06.373933626,IBM,249.183,18
