datetime,sym,price,size
2025.05.02D15:18:02.615287808,IBM,244.87,100
2025.05.02D15:18:04.219563008,IBM,244.83,3
2025.05.02D15:18:04.219584000,IBM,244.83,3
2025.05.02D15:18:04.219905792,IBM,244.83,3
2025.05.02D15:18:04.437455872,IBM,244.83,1
2025.05.02D15:18:04.458695424,IBM,244.83,1
2025.05.02D15:18:04.458776576,IBM,244.83,100
2025.05.02D15:18:05.581521152,IBM,244.83,12
2025.05.02D15:18:05.581541888,IBM,244.83,88
2025.05.02D15:18:06.438798592,IBM,244.87,2
2025.05.02D15:18:06.438840832,IBM,244.87,1
2025.05.02D15:18:08.000688128,IBM,244.87,12
2025.05.02D15:18:08.001349632,IBM,244.81,44
2025.05.02D15:18:08.001400832,IBM,244.81,4
2025.05.02D15:18:08.001406720,IBM,244.81,4
2025.05.02D15:18:08.001427968,IBM,244.81,1
2025.05.02D15:18:08.001602304,IBM,244.81,1
2025.05.02D15:18:08.001617408,IBM,244.81,80
2025.05.02D15:18:08.001620480,IBM,244.81,99
2025.05.02D15:18:08.001623296,IBM,244.81,18
2025.05.02D15:18:08.002612736,IBM,244.8475,20
2025.05.02D15:18:08.002859264,IBM,244.8413,21
2025.05.02D15:18:08.007177728,IBM,244.83,37
2025.05.02D15:18:08.008440576,IBM,244.8443,20
2025.05.02D15:18:08.284699136,IBM,244.82,14
2025.05.02D15:18:08.284705280,IBM,244.82,40
2025.05.02D15:18:08.284933632,IBM,244.82,75
2025.05.02D15:18:08.497161216,IBM,244.82,10
2025.05.02D15:18:08.656188928,IBM,244.8555,9
2025.05.02D15:18:09.341376512,IBM,244.82,54
2025.05.02D15:18:09.342639616,IBM,244.8169,20
2025.05.02D15:18:09.992628736,IBM,244.82,1
2025.05.02D15:18:15.446704384,IBM,244.815,150
2025.05.02D15:18:16.675234816,IBM,244.82,1
2025.05.02D15:18:17.148633600,IBM,244.865,100
2025.05.02D15:18:17.149358336,IBM,244.84,100
2025.05.02D15:18:21.485581312,IBM,244.6875,20
2025.05.02D15:18:21.601826304,IBM,244.8538,12
2025.05.02D15:18:22.250374912,IBM,244.8536,19
2025.05.02D15:18:22.395509248,IBM,244.82,67
2025.05.02D15:18:22.396778496,IBM,244.8659,20
2025.05.02D15:18:22.396802560,IBM,244.8303,21
2025.05.02D15:18:22.396871680,IBM,244.8351,20
2025.05.02D15:18:22.869143296,IBM,244.8212,9
2025.05.02D15:18:24.309086208,IBM,244.86,50
2025.05.02D15:18:24.309489152,IBM,244.87,1
2025.05.02D15:18:24.309642752,IBM,244.87,1
2025.05.02D15:18:24.309642752,IBM,244.87,6
2025.05.02D15:18:24.309645568,IBM,244.87,4
2025.05.02D15:18:24.816580608,IBM,244.869,2
2025.05.02D15:18:25.422797312,IBM,244.8614,61
2025.05.02D15:18:25.640371200,IBM,244.82,100
2025.05.02D15:18:26.410044416,IBM,244.87,100
2025.05.02D15:18:26.410050560,IBM,244.87,20
2025.05.02D15:18:26.410053632,IBM,244.87,20
2025.05.02D15:18:26.410077696,IBM,244.87,14
2025.05.02D15:18:26.410089472,IBM,244.86,25
2025.05.02D15:18:26.410128640,IBM,244.86,25
2025.05.02D15:18:26.410134784,IBM,244.86,25
2025.05.02D15:18:26.411403776,IBM,244.8544,20
2025.05.02D15:18:30.274364160,IBM,244.9,100
2025.05.02D15:18:30.888970752,IBM,244.8,89
2025.05.02D15:18:30.890212608,IBM,244.854,20
2025.05.02D15:18:35.462942720,IBM,244.8029,1
2025.05.02D15:18:35.975639808,IBM,244.84,20
2025.05.02D15:18:38.191340032,IBM,244.8899,1
2025.05.02D15:18:38.922473984,IBM,244.83,2
2025.05.02D15:18:39.130097408,IBM,244.89,31
2025.05.02D15:18:39.133315072,IBM,244.83,1
2025.05.02D15:18:39.137040896,IBM,244.836,1
2025.05.02D15:18:39.764884992,IBM,244.693,6
2025.05.02D15:18:41.746390784,IBM,244.83,202
2025.05.02D15:18:41.747659776,IBM,244.8417,20
2025.05.02D15:18:41.747704832,IBM,244.8444,20
2025.05.02D15:18:41.748143872,IBM,244.83,3
2025.05.02D15:18:41.752098304,IBM,244.81,2
2025.05.02D15:18:41.752366080,IBM,244.82,10
2025.05.02D15:18:41.752573440,IBM,244.81,1
2025.05.02D15:18:41.752576512,IBM,244.8,10
2025.05.02D15:18:41.752817152,IBM,244.8,2
2025.05.02D15:18:41.760250624,IBM,244.825,1
2025.05.02D15:18:41.791200256,IBM,244.83,100
2025.05.02D15:18:41.791672320,IBM,244.83,35
2025.05.02D15:18:42.565763328,IBM,244.8288,2
2025.05.02D15:18:45.497775872,IBM,244.77,1
2025.05.02D15:18:45.906980352,IBM,244.83,3
2025.05.02D15:18:45.907031552,IBM,244.83,3
2025.05.02D15:18:45.907091712,IBM,244.83,3
2025.05.02D15:18:45.907136768,IBM,244.83,3
2025.05.02D15:18:45.908502016,IBM,244.83,3
2025.05.02D15:18:46.065099520,IBM,244.77,88
2025.05.02D15:18:46.330899200,IBM,244.83,2
2025.05.02D15:18:47.184096768,IBM,244.8,2
2025.05.02D15:18:49.992659200,IBM,244.83,13
2025.05.02D15:18:50.011005952,IBM,244.8098,3
2025.05.02D15:18:52.976935936,IBM,244.82,2
2025.05.02D15:18:52.976968960,IBM,244.82,20
2025.05.02D15:18:54.874011648,IBM,244.79,3
2025.05.02D15:18:54.874306560,IBM,244.79,11
2025.05.02D15:18:54.874330624,IBM,244.79,10
2025.05.02D15:18:54.874571264,IBM,244.77,33
2025.05.02D15:18:54.874652416,IBM,244.78,1
2025.05.02D15:18:54.874655232,IBM,244.78,1
2025.05.02D15:18:54.874661376,IBM,244.78,1
2025.05.02D15:18:54.874667264,IBM,244.78,1
2025.05.02D15:18:54.874682368,IBM,244.77,34
2025.05.02D15:18:54.874709504,IBM,244.77,31
2025.05.02D15:18:54.874763520,IBM,244.77,35
2025.05.02D15:18:54.875232768,IBM,244.805,3
2025.05.02D15:18:54.875924224,IBM,244.8161,20
2025.05.02D15:18:54.876023552,IBM,244.7976,21
2025.05.02D15:18:55.294431488,IBM,244.78,1
2025.05.02D15:18:56.119361792,IBM,244.77,1
2025.05.02D15:18:56.120321024,IBM,244.75,100
2025.05.02D15:18:56.120417280,IBM,244.76,40
2025.05.02D15:18:56.121265408,IBM,244.77,20
2025.05.02D15:18:56.121304576,IBM,244.77,1
2025.05.02D15:18:56.123069696,IBM,244.75,1
2025.05.02D15:18:56.148338688,IBM,244.74,4
2025.05.02D15:18:56.148341760,IBM,244.74,1
2025.05.02D15:18:56.148347904,IBM,244.74,4
2025.05.02D15:18:56.148630528,IBM,244.74,8
2025.05.02D15:18:56.148663552,IBM,244.74,8
2025.05.02D15:18:56.148669952,IBM,244.74,4
2025.05.02D15:18:56.148669952,IBM,244.74,4
2025.05.02D15:18:56.148669952,IBM,244.74,8
2025.05.02D15:18:56.148669952,IBM,244.74,15
2025.05.02D15:18:56.148708608,IBM,244.74,4
2025.05.02D15:18:56.149039616,IBM,244.74,36
2025.05.02D15:18:56.149039616,IBM,244.74,4
2025.05.02D15:18:56.149042432,IBM,244.74,18
2025.05.02D15:18:56.149045504,IBM,244.74,100
2025.05.02D15:18:56.149045504,IBM,244.74,5
2025.05.02D15:18:56.149054464,IBM,244.74,5
2025.05.02D15:18:56.149066496,IBM,244.74,10
2025.05.02D15:18:56.151012096,IBM,244.74,6
2025.05.02D15:18:56.255117056,IBM,244.75,40
2025.05.02D15:18:56.256380160,IBM,244.7469,20
2025.05.02D15:18:56.852528128,IBM,244.75,40
2025.05.02D15:18:57.241022720,IBM,244.75,27
2025.05.02D15:18:57.603204608,IBM,244.8578,20
2025.05.02D15:18:58.431816192,IBM,244.775,10
2025.05.02D15:19:03.585596928,IBM,244.816,100
2025.05.02D15:19:05.035908864,IBM,244.8,10
2025.05.02D15:19:05.868510464,IBM,244.83,5
2025.05.02D15:19:11.749352448,IBM,244.74,6
2025.05.02D15:19:14.709355264,IBM,244.7,1
2025.05.02D15:19:15.043604736,IBM,244.81,4
2025.05.02D15:19:18.599815424,IBM,244.87,153
2025.05.02D15:19:18.601066496,IBM,244.7774,24
2025.05.02D15:19:18.645524480,IBM,244.785,2
2025.05.02D15:19:19.650294528,IBM,244.73,2
2025.05.02D15:19:19.672333824,IBM,244.8683,5
2025.05.02D15:19:21.137542656,IBM,244.785,31
2025.05.02D15:19:22.711965440,IBM,244.81,30
2025.05.02D15:19:23.164543488,IBM,244.8199,40
2025.05.02D15:19:23.761672704,IBM,244.8274,100
2025.05.02D15:19:23.762935808,IBM,244.8237,21
2025.05.02D15:19:24.820359168,IBM,244.7748,15
2025.05.02D15:19:25.691978496,IBM,244.785,1
2025.05.02D15:19:26.829776896,IBM,244.81,10
2025.05.02D15:19:28.415148800,IBM,244.73,1
2025.05.02D15:19:29.030964480,IBM,244.7986,6
2025.05.02D15:19:32.201662720,IBM,244.765,20
2025.05.02D15:19:32.425079552,IBM,244.73,2
2025.05.02D15:19:32.425133568,IBM,244.66,99
2025.05.02D15:19:32.426396672,IBM,244.7817,20
2025.05.02D15:19:33.348951808,IBM,244.74,40
2025.05.02D15:19:35.177101568,IBM,244.7,6
2025.05.02D15:19:35.177107456,IBM,244.7,100
2025.05.02D15:19:35.177107456,IBM,244.7,30
2025.05.02D15:19:35.177146112,IBM,244.71,100
2025.05.02D15:19:35.177146112,IBM,244.7,61
2025.05.02D15:19:35.177158400,IBM,244.72,10
2025.05.02D15:19:35.177158400,IBM,244.7,70
2025.05.02D15:19:35.177167360,IBM,244.7,62
2025.05.02D15:19:35.177290752,IBM,244.71,8
2025.05.02D15:19:35.177293568,IBM,244.71,10
2025.05.02D15:19:35.177296640,IBM,244.71,82
2025.05.02D15:19:35.177305856,IBM,244.71,18
2025.05.02D15:19:35.177305856,IBM,244.71,82
2025.05.02D15:19:35.177413888,IBM,244.7,5
2025.05.02D15:19:35.178012160,IBM,244.73,2
2025.05.02D15:19:35.178027264,IBM,244.73,18
2025.05.02D15:19:35.178318848,IBM,244.73,2
2025.05.02D15:19:35.178367232,IBM,244.73,2
2025.05.02D15:19:35.178400256,IBM,244.7392,21
2025.05.02D15:19:35.178472448,IBM,244.706,22
2025.05.02D15:19:35.369505280,IBM,244.7,2
2025.05.02D15:19:35.369508096,IBM,244.7,5
2025.05.02D15:19:35.369586176,IBM,244.7,13
2025.05.02D15:19:35.370133504,IBM,244.73,13
2025.05.02D15:19:35.370292992,IBM,244.71,100
2025.05.02D15:19:35.371564800,IBM,244.7086,22
2025.05.02D15:19:35.419213312,IBM,244.7569,10
2025.05.02D15:19:36.370522880,IBM,244.69,25
2025.05.02D15:19:36.370552832,IBM,244.67,3
2025.05.02D15:19:36.370552832,IBM,244.66,81
2025.05.02D15:19:36.370745344,IBM,244.66,2
2025.05.02D15:19:36.370760192,IBM,244.69,20
2025.05.02D15:19:36.370949632,IBM,244.66,1
2025.05.02D15:19:36.371019008,IBM,244.7,1
2025.05.02D15:19:36.371027968,IBM,244.69,50
2025.05.02D15:19:36.371554304,IBM,244.71,100
2025.05.02D15:19:36.371840000,IBM,244.6888,3
2025.05.02D15:19:36.372282112,IBM,244.7007,21
2025.05.02D15:19:36.679138560,IBM,244.8216,100
2025.05.02D15:19:36.987489792,IBM,244.8289,5
2025.05.02D15:19:37.416999168,IBM,244.7821,46
2025.05.02D15:19:38.339888640,IBM,244.8215,1
2025.05.02D15:19:40.939028224,IBM,244.68,5
2025.05.02D15:19:40.939031808,IBM,244.67,1
2025.05.02D15:19:40.939031808,IBM,244.67,1
2025.05.02D15:19:40.948001536,IBM,244.66,7
2025.05.02D15:19:41.259715072,IBM,244.8224,40
2025.05.02D15:19:41.456551680,IBM,244.6601,450
2025.05.02D15:19:41.457796608,IBM,244.6879,20
2025.05.02D15:19:41.457868800,IBM,244.6971,22
2025.05.02D15:19:41.642412288,IBM,244.68,40
2025.05.02D15:19:43.505015296,IBM,244.755,1
2025.05.02D15:19:43.507012096,IBM,244.755,1
2025.05.02D15:19:43.522411776,IBM,244.81,1
2025.05.02D15:19:43.535444736,IBM,244.755,1
2025.05.02D15:19:43.538746624,IBM,244.755,1
2025.05.02D15:19:43.539456512,IBM,244.755,1
2025.05.02D15:19:43.540220160,IBM,244.7645,1
2025.05.02D15:19:43.559225344,IBM,244.755,1
2025.05.02D15:19:43.566845696,IBM,244.755,1
2025.05.02D15:19:43.656582400,IBM,244.755,1
2025.05.02D15:19:43.656829184,IBM,244.755,1
2025.05.02D15:19:43.657680128,IBM,244.755,1
2025.05.02D15:19:43.657914624,IBM,244.755,1
2025.05.02D15:19:43.665011456,IBM,244.6601,1
2025.05.02D15:19:43.679503104,IBM,244.755,1
2025.05.02D15:19:43.685472256,IBM,244.755,1
2025.05.02D15:19:43.701485312,IBM,244.7645,1
2025.05.02D15:19:43.736350464,IBM,244.755,1
2025.05.02D15:19:43.760930816,IBM,244.755,1
2025.05.02D15:19:43.761778944,IBM,244.755,1
2025.05.02D15:19:43.769203712,IBM,244.6601,1
2025.05.02D15:19:43.792051968,IBM,244.755,1
2025.05.02D15:19:43.793173504,IBM,244.755,1
2025.05.02D15:19:43.793988352,IBM,244.755,1
2025.05.02D15:19:43.806901248,IBM,244.81,1
2025.05.02D15:19:43.817101568,IBM,244.755,1
2025.05.02D15:19:43.847837696,IBM,244.81,1
2025.05.02D15:19:43.894238208,IBM,244.755,1
2025.05.02D15:19:43.914076416,IBM,244.755,1
2025.05.02D15:19:43.914455296,IBM,244.755,1
2025.05.02D15:19:43.917901568,IBM,244.7645,1
2025.05.02D15:19:43.918509056,IBM,244.755,1
2025.05.02D15:19:43.937959168,IBM,244.755,1
2025.05.02D15:19:43.938263040,IBM,244.755,1
2025.05.02D15:19:43.942656512,IBM,244.755,1
2025.05.02D15:19:43.956233728,IBM,244.755,1
2025.05.02D15:19:43.962028544,IBM,244.755,1
2025.05.02D15:19:43.985980672,IBM,244.755,1
2025.05.02D15:19:44.002793728,IBM,244.85,1
2025.05.02D15:19:44.011075328,IBM,244.755,1
2025.05.02D15:19:44.011655680,IBM,244.755,1
2025.05.02D15:19:44.032014080,IBM,244.755,1
2025.05.02D15:19:44.040403968,IBM,244.7645,1
2025.05.02D15:19:44.040906240,IBM,244.81,1
2025.05.02D15:19:44.055256320,IBM,244.755,1
2025.05.02D15:19:44.055511808,IBM,244.755,1
2025.05.02D15:19:44.059376128,IBM,244.81,1
2025.05.02D15:19:44.078495744,IBM,244.755,1
2025.05.02D15:19:44.078642944,IBM,244.755,1
2025.05.02D15:19:44.103494144,IBM,244.755,1
2025.05.02D15:19:44.108227584,IBM,244.755,1
2025.05.02D15:19:44.108675584,IBM,244.755,1
2025.05.02D15:19:44.112909568,IBM,244.7645,1
2025.05.02D15:19:44.168963072,IBM,244.66,1
2025.05.02D15:19:44.170644224,IBM,244.755,1
2025.05.02D15:19:44.195889152,IBM,244.755,1
2025.05.02D15:19:44.197104128,IBM,244.755,1
2025.05.02D15:19:44.198174720,IBM,244.755,1
2025.05.02D15:19:44.199972864,IBM,244.81,1
2025.05.02D15:19:44.225675008,IBM,244.755,1
2025.05.02D15:19:44.238251008,IBM,244.7835,1
2025.05.02D15:19:44.239132160,IBM,244.755,1
2025.05.02D15:19:44.263998720,IBM,244.755,1
2025.05.02D15:19:44.264157696,IBM,244.755,1
2025.05.02D15:19:44.265592320,IBM,244.755,1
2025.05.02D15:19:44.281250304,IBM,244.7645,1
2025.05.02D15:19:44.291919616,IBM,244.755,1
2025.05.02D15:19:44.317657856,IBM,244.755,1
2025.05.02D15:19:44.318190080,IBM,244.755,1
2025.05.02D15:19:44.320214016,IBM,244.7835,1
2025.05.02D15:19:44.340139520,IBM,244.755,1
2025.05.02D15:19:44.363207424,IBM,244.755,1
2025.05.02D15:19:44.367191808,IBM,244.81,1
2025.05.02D15:19:44.403169536,IBM,244.755,1
2025.05.02D15:19:44.481614336,IBM,244.755,1
2025.05.02D15:19:44.482330112,IBM,244.755,1
2025.05.02D15:19:44.483394560,IBM,244.755,1
2025.05.02D15:19:44.485397248,IBM,244.81,1
2025.05.02D15:19:44.509328384,IBM,244.755,1
2025.05.02D15:19:44.510218496,IBM,244.755,1
2025.05.02D15:19:44.511379200,IBM,244.755,1
2025.05.02D15:19:44.524541440,IBM,244.7835,1
2025.05.02D15:19:44.526357760,IBM,244.81,1
2025.05.02D15:19:45.275970816,IBM,244.81,71
2025.05.02D15:19:45.851038976,IBM,244.7626,2
2025.05.02D15:19:46.776766464,IBM,244.755,1
2025.05.02D15:19:47.724389376,IBM,244.755,6
2025.05.02D15:19:47.726828288,IBM,244.755,1
2025.05.02D15:19:47.728421888,IBM,244.6619,1
2025.05.02D15:19:50.329221888,IBM,244.7325,1
2025.05.02D15:19:51.386512384,IBM,244.71,100
2025.05.02D15:19:52.704843520,IBM,244.815,8
2025.05.02D15:19:52.706166528,IBM,244.8197,26
2025.05.02D15:19:52.712686080,IBM,244.81,1
2025.05.02D15:19:54.343706880,IBM,244.75,200
2025.05.02D15:19:54.446188032,IBM,244.75,1
2025.05.02D15:19:56.927554816,IBM,244.7797,86
2025.05.02D15:19:58.011127552,IBM,244.66,459
2025.05.02D15:19:58.012369664,IBM,244.715,33
2025.05.02D15:19:58.017996032,IBM,244.65,1
2025.05.02D15:19:58.213169664,IBM,244.735,1
2025.05.02D15:19:58.213232640,IBM,244.735,1
2025.05.02D15:19:59.948750336,IBM,244.8188,1
2025.05.02D15:20:00.100849152,IBM,244.735,1000
2025.05.02D15:20:00.102100224,IBM,244.735,30
2025.05.02D15:20:00.102169344,IBM,244.7246,27
2025.05.02D15:20:00.103351296,IBM,244.67,4
2025.05.02D15:20:00.103354112,IBM,244.66,20
2025.05.02D15:20:00.103357184,IBM,244.65,16
2025.05.02D15:20:00.104175104,IBM,244.67,10
2025.05.02D15:20:01.194721792,IBM,244.71,1
2025.05.02D15:20:01.195729152,IBM,244.74,1
2025.05.02D15:20:01.512443136,IBM,244.8288,1
2025.05.02D15:20:04.120154112,IBM,244.6512,1
2025.05.02D15:20:04.687397376,IBM,244.65,1
2025.05.02D15:20:05.662168320,IBM,244.66,33
2025.05.02D15:20:05.662204672,IBM,244.66,22
2025.05.02D15:20:08.717329664,IBM,244.8299,1
2025.05.02D15:20:09.543571456,IBM,244.7161,10
2025.05.02D15:20:10.402645248,IBM,244.71,1
2025.05.02D15:20:10.403499264,IBM,244.74,1
2025.05.02D15:20:10.888451840,IBM,244.8299,102
2025.05.02D15:20:11.174116864,IBM,244.74,169
2025.05.02D15:20:11.175376896,IBM,244.7491,20
2025.05.02D15:20:11.745086464,IBM,244.65,1
2025.05.02D15:20:12.581389568,IBM,244.65,100
2025.05.02D15:20:13.450233600,IBM,244.6512,1
2025.05.02D15:20:15.002166272,IBM,244.66,1
2025.05.02D15:20:15.018726912,IBM,244.66,3
2025.05.02D15:20:15.542755072,IBM,244.81,6
2025.05.02D15:20:17.630987264,IBM,244.8035,40
2025.05.02D15:20:17.877300480,IBM,244.8035,18
2025.05.02D15:20:18.458304512,IBM,244.81,2
2025.05.02D15:20:19.246901760,IBM,244.73,100
2025.05.02D15:20:19.248137984,IBM,244.7314,20
2025.05.02D15:20:19.264800512,IBM,244.72,1
2025.05.02D15:20:19.265627392,IBM,244.73,1
2025.05.02D15:20:19.296249344,IBM,244.73,19
2025.05.02D15:20:19.296448000,IBM,244.73,81
2025.05.02D15:20:19.297623552,IBM,244.73,140
2025.05.02D15:20:19.299557376,IBM,244.73,18
2025.05.02D15:20:19.299557376,IBM,244.73,71
2025.05.02D15:20:19.357054208,IBM,244.73,1
2025.05.02D15:20:21.167404800,IBM,244.67,1
2025.05.02D15:20:21.487387392,IBM,244.7481,17
2025.05.02D15:20:22.888670720,IBM,244.7479,19
2025.05.02D15:20:24.612513792,IBM,244.7325,4
2025.05.02D15:20:26.217579264,IBM,244.725,1
2025.05.02D15:20:26.870325248,IBM,244.7847,15
2025.05.02D15:20:26.877855232,IBM,244.68,5
2025.05.02D15:20:26.878107904,IBM,244.68,10
2025.05.02D15:20:27.034224640,IBM,244.8018,100
2025.05.02D15:20:27.563175680,IBM,244.725,1
2025.05.02D15:20:27.677213440,IBM,244.725,6
2025.05.02D15:20:28.443131392,IBM,244.725,35
2025.05.02D15:20:30.019860480,IBM,244.66,5
2025.05.02D15:20:30.998947072,IBM,244.65,9
2025.05.02D15:20:31.697330176,IBM,244.725,1
2025.05.02D15:20:31.880322048,IBM,244.66,2
2025.05.02D15:20:31.880325120,IBM,244.65,111
2025.05.02D15:20:31.880367104,IBM,244.66,1
2025.05.02D15:20:31.880367104,IBM,244.66,4
2025.05.02D15:20:31.880373248,IBM,244.65,95
2025.05.02D15:20:31.880397312,IBM,244.65,9
2025.05.02D15:20:31.880460288,IBM,244.65,6
2025.05.02D15:20:31.880487424,IBM,244.65,9
2025.05.02D15:20:31.880920320,IBM,244.65,6
2025.05.02D15:20:31.880980736,IBM,244.65,2
2025.05.02D15:20:31.881618176,IBM,244.65,3
2025.05.02D15:20:31.881726464,IBM,244.65,8
2025.05.02D15:20:31.881985024,IBM,244.65,7
2025.05.02D15:20:31.882276608,IBM,244.66,1
2025.05.02D15:20:31.882279936,IBM,244.65,5
2025.05.02D15:20:31.886700288,IBM,244.65,5
2025.05.02D15:20:31.886730240,IBM,244.65,1
2025.05.02D15:20:31.890038272,IBM,244.64,14
2025.05.02D15:20:31.890702848,IBM,244.7039,20
2025.05.02D15:20:31.895463168,IBM,244.63,15
2025.05.02D15:20:34.048482816,IBM,244.66,100
2025.05.02D15:20:34.048549120,IBM,244.705,100
2025.05.02D15:20:34.048549120,IBM,244.66,42
2025.05.02D15:20:34.048614912,IBM,244.705,25
2025.05.02D15:20:34.048681216,IBM,244.705,25
2025.05.02D15:20:34.048750336,IBM,244.705,10
2025.05.02D15:20:34.048822528,IBM,244.705,10
2025.05.02D15:20:34.048888576,IBM,244.705,10
2025.05.02D15:20:34.048990976,IBM,244.705,143
2025.05.02D15:20:34.049051136,IBM,244.705,20
2025.05.02D15:20:34.049144320,IBM,244.705,100
2025.05.02D15:20:34.049222400,IBM,244.705,100
2025.05.02D15:20:34.049309696,IBM,244.705,100
2025.05.02D15:20:34.049381888,IBM,244.705,100
2025.05.02D15:20:34.049432832,IBM,244.67,10
2025.05.02D15:20:34.049435904,IBM,244.68,10
2025.05.02D15:20:34.049463040,IBM,244.705,257
2025.05.02D15:20:34.049781760,IBM,244.7095,20
2025.05.02D15:20:34.050383104,IBM,244.6875,20
2025.05.02D15:20:35.442824704,IBM,244.66,25
2025.05.02D15:20:37.303862016,IBM,244.6301,59
2025.05.02D15:20:37.305101056,IBM,244.6957,20
2025.05.02D15:20:39.172773376,IBM,244.66,6
2025.05.02D15:20:39.537557504,IBM,244.75,100
2025.05.02D15:20:41.604917504,IBM,244.76,2
2025.05.02D15:20:43.217715200,IBM,244.685,100
2025.05.02D15:20:44.811313664,IBM,244.685,100
2025.05.02D15:20:44.813352704,IBM,244.685,100
2025.05.02D15:20:44.814733312,IBM,244.6988,20
2025.05.02D15:20:44.924542464,IBM,244.7,10
2025.05.02D15:20:44.924545536,IBM,244.7,10
2025.05.02D15:20:47.450862336,IBM,244.61,2
2025.05.02D15:20:47.452525568,IBM,244.715,25
2025.05.02D15:20:49.066491904,IBM,244.715,1
2025.05.02D15:20:50.224663808,IBM,244.76,82
2025.05.02D15:20:52.433323520,IBM,244.72,1
2025.05.02D15:20:52.513563648,IBM,244.76,1
2025.05.02D15:20:55.465086976,IBM,244.7984,20
2025.05.02D15:20:55.493958912,IBM,244.72,17
2025.05.02D15:20:55.535577856,IBM,244.72,19
2025.05.02D15:20:57.082401280,IBM,244.76,1
2025.05.02D15:20:57.085982720,IBM,244.6401,3
2025.05.02D15:20:57.251265280,IBM,244.7163,25
2025.05.02D15:20:58.867671808,IBM,244.7899,5
2025.05.02D15:20:59.976237056,IBM,244.706,3
2025.05.02D15:21:00.433108992,IBM,244.7159,1
2025.05.02D15:21:00.596166144,IBM,244.65,1949
2025.05.02D15:21:00.597402112,IBM,244.6658,77
2025.05.02D15:21:00.597474304,IBM,244.6592,28
2025.05.02D15:21:02.485624832,IBM,244.732,5
2025.05.02D15:21:03.156423168,IBM,244.76,100
2025.05.02D15:21:03.156426240,IBM,244.76,6
2025.05.02D15:21:03.156832000,IBM,244.74,12
2025.05.02D15:21:03.156994560,IBM,244.74,12
2025.05.02D15:21:03.213511168,IBM,244.76,12
2025.05.02D15:21:03.217561600,IBM,244.6514,30
2025.05.02D15:21:04.908747008,IBM,244.7369,100
2025.05.02D15:21:06.396515840,IBM,244.76,5
2025.05.02D15:21:06.396515840,IBM,244.76,7
2025.05.02D15:21:06.401525760,IBM,244.725,200
2025.05.02D15:21:06.407176192,IBM,244.74,10
2025.05.02D15:21:06.407236352,IBM,244.73,10
2025.05.02D15:21:06.407239424,IBM,244.73,100
2025.05.02D15:21:06.407239424,IBM,244.725,1
2025.05.02D15:21:06.407452672,IBM,244.725,100
2025.05.02D15:21:06.409230080,IBM,244.71,8
2025.05.02D15:21:06.536000000,IBM,244.76,12
2025.05.02D15:21:07.546606848,IBM,244.775,100
2025.05.02D15:21:07.547846144,IBM,244.737,22
2025.05.02D15:21:08.678093824,IBM,244.725,50
2025.05.02D15:21:09.103565056,IBM,244.7896,42
2025.05.02D15:21:09.484202752,IBM,244.725,20
2025.05.02D15:21:09.909213696,IBM,244.686,1
2025.05.02D15:21:10.433650688,IBM,244.725,1
2025.05.02D15:21:11.716194304,IBM,244.725,100
2025.05.02D15:21:11.748758784,IBM,244.7054,1
2025.05.02D15:21:12.154962688,IBM,244.725,12
2025.05.02D15:21:12.510225920,IBM,244.75,10
2025.05.02D15:21:14.891558400,IBM,244.725,2
2025.05.02D15:21:14.892517632,IBM,244.725,1
2025.05.02D15:21:14.897741056,IBM,244.69,9
2025.05.02D15:21:15.094586368,IBM,244.725,1
2025.05.02D15:21:15.643576576,IBM,244.76,1
2025.05.02D15:21:16.716751104,IBM,244.725,10
2025.05.02D15:21:17.646456320,IBM,244.7498,7
2025.05.02D15:21:17.839606016,IBM,244.74,5
2025.05.02D15:21:18.784355072,IBM,244.67,6
2025.05.02D15:21:21.141064192,IBM,244.7027,17
2025.05.02D15:21:22.631469568,IBM,244.72,100
2025.05.02D15:21:23.139451136,IBM,244.7513,100
2025.05.02D15:21:23.634339584,IBM,244.7513,40
2025.05.02D15:21:25.083532288,IBM,244.74,3
2025.05.02D15:21:28.516293376,IBM,244.72,1
2025.05.02D15:21:32.940251136,IBM,244.72,1
2025.05.02D15:21:32.940789504,IBM,244.72,1
2025.05.02D15:21:34.205066240,IBM,244.751,80
2025.05.02D15:21:35.721003008,IBM,244.6512,1
2025.05.02D15:21:37.837538560,IBM,244.66,100
2025.05.02D15:21:37.951110144,IBM,244.72,1
2025.05.02D15:21:38.154898944,IBM,244.66,30
2025.05.02D15:21:38.154902272,IBM,244.65,18
2025.05.02D15:21:38.154902272,IBM,244.66,1
2025.05.02D15:21:38.154905344,IBM,244.66,2
2025.05.02D15:21:38.154905344,IBM,244.66,1
2025.05.02D15:21:38.154908160,IBM,244.65,96
2025.05.02D15:21:38.154914048,IBM,244.65,4
2025.05.02D15:21:38.155025408,IBM,244.65,5
2025.05.02D15:21:38.155163648,IBM,244.66,2
2025.05.02D15:21:38.155166976,IBM,244.66,10
2025.05.02D15:21:38.155166976,IBM,244.66,4
2025.05.02D15:21:38.155184896,IBM,244.65,100
2025.05.02D15:21:38.155187968,IBM,244.65,6
2025.05.02D15:21:38.155190784,IBM,244.65,100
2025.05.02D15:21:38.155401216,IBM,244.65,1
2025.05.02D15:21:38.155401216,IBM,244.64,12
2025.05.02D15:21:38.155404288,IBM,244.64,7
2025.05.02D15:21:38.155464448,IBM,244.64,9
